Id,Title,Description,LikeCount,DislikeCount,"Location (latitude, longitude)",Predicted Tags (comma delimited string),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IJ0gyFFMl2Y,Watch wide at Spring football practice,The University wide ran their during Spring football practice at the J Athletic Center on morning 13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANJkbuFvMso,Former Agent President Trump Is Network,I know some of you do not trust this whatever the hell he did before he sure aint acting like opposition now PLEASE SUPPORT ME ON,9,0,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlirEdcpGf4,Baby Learn Colors Alphabet Fun Playful Baby Sago Pet,Baby Learn Colors Alphabet Fun Playful Baby Sago Pet If you my video please Comment Like Favorite,2899,1584,,baby,baby learn,baby learn colors,colors,comedy,fun,fun baby learn colors,fun learn,learn,learn colors,learning,play,play fun,play learn,play learn colors,sago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saIdWRDQQxA,The Evil Within Wild Episode 7,Tonight we will be The Evil Within on the 4 with The Evil Within is a 3rd person zombie survival horror video game,35,0,,4,evil within,interactive entertainment,ps4live,wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UWYW158RDfY,Drama Queen Shed Slept With Her Dad The Kyle Show,Subscribe now for more Crystal is fed up with how much of a little boy her ex is and she shed been with a real man instead,1623,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6QfiQ5hTL3M,5SMAP,LINE Twitter LINE 201751,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oj1FLeYdxls,Scrap Mechanic 567,Scrap Mechanic,289,29,,132,22,23,24,2017,game,mechanic,neat,play,review,scrap,scrap mechanic,stream,tutorial,update,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLLpY3ZYYHI,Kilo 5th May 2017 Latest Upcoming Today News,Kilo 5th May 2017 Latest Upcoming Today News first hand account of video news on,2,0,,5th may 2017,full episode,kilo,kilo 5th may 2017,kilo 5th may2017 full episode,kilo 5th may2017 full episode watch,kilo full,kilo full episode 5th may 2017,kilo latest episode,latest,news,serial,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kpXcQddXZU,Tutorial No58 A Quick Introduction to 5 for 3ds 2018,In this video tutorial we learn about the General for working with Renderer for 3ds Our,115,4,,tutorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kih7Lt7hol4,Top 6 Part 2 go90 Original Series,and Nash compete against one another on inner and jet out of the water on a,740,3,,application,entertainment,free mobile,free streaming,funny,go 90,go 90 video,go90,go90 original series,mobile,mobile video streaming,social,streaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6umCN0PCdmM,Slam Dunk Whistle Sports Dunk League Episode 7 go90 Original Series,Turn it off and turn it up Each dunker must throw down a dunk in the dark off a lob while decked out in gear Best dunk a 1K 8 of the best,2,0,,basketball,dunk,entertainment,free mobile,free streaming,go 90,go 90 video,go90,guy,jeff,mobile,mobile video streaming,social,streaming,tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uvZP26lkwBY,2nd May 2017 Today Upcoming Twist Zee Latest News 2017,2nd May 2017 Full Episode Zee 2nd May 2017 Full Latest Episode 2 May 2017 On Location,23,5,,2nd may 2017,episode,full episode,full episode 2nd may 2017,kiss,last episode,latest,location,love,marriage,news,romance,romantic,serial,today,today episode,wedding,zee,zee serial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6J0YbCm4lY,Lee 9900 2017 Super Six,Gymnastics,16,0,,gymnastics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DoA8N_7nPUA,How To Install BO3 Menu WITH NO 2017 100 WORKING,If it wont work try this or this,43,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YcFMWAybpnY,TRAVEL Morocco part 1,From the bustling city of through the Atlas to the blazing and sand of and back down all the way,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xXakRDDFHOM,Mouse NAIL POLISH CHALLENGE Finger Family Nursery For,Mouse Club House With Baby Finger Family Funny Mouse Finger Family Nursery Please LIKE COMMENT SUBSCRIBE To My,857,57,37.0902404785;-95.712890625,baby finger,baby finger family song,baby song,finger family,finger family mouse,mouse,mouse clubhouse,nursery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDeUvRcnFso,solo no1 18kills 2 18,2 Watch live at,195,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2rQ1CRHDkT4,Tech massacre 10 later,As the country and the tragedy one survivor of the shooting who still three in his body is pushing for gun safety,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wOCM73Fjgf0,NBA2K17 BETWEEN THE DRIBBLE TUTORIAL BEST DRIBBLE EVER,DONATE HERE SUBSCRIBE TO MY FOLLOW ME,116,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,2017 Draft on her and both in the league We get,Hear from after No 17 overall at the 2017 Draft is headed to the Fever,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRML7k_ve_I,Gear 2017 Review,Full review and Buy at The Gear 2017 is almost here with motion controller in tow,565,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zCXjCrHgdF4,PLANET X NEWS BREAKING with Our may have the POSITION,DONATE and SUPPORT THIS CHANNEL by on the LINK BELOW,285,44,,arrival,astronomy,climate chaos,news,orbit,place,planet x,planet x 2016,planet x 2017,planet x arrival,planet x news,planet x orbit,planet x update,solar system,update,wormwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khR8cPoxNgI,King savage 200 yard challenge,Request a game you would like to see in the future,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jujHJccTNkM,elonaTA10528 459,2017417 500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97vLO4wqhWs,Thank you to help and family wish everyone happiness,Thank you to help and family wish everyone happiness,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFmo9Nq0UNk,GHOST IN THE SHELL Human Trailer 2017,GHOST IN THE SHELL Human Trailer 2017 Movie Ghost in the Shell is an upcoming science fiction crime drama film,23,0,,movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3VtGMpNj17I,DRIVE WITH ME 2,12 Love you all who are,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11zaIrx8ISk,4th May 2017 Today Upcoming news Star Plus Latest 2017,4th May 2017 Today Episode Star Plus 4 May 2017 On Location News 2017 Shiv,0,0,,2017,4th may 2017,cast,episode,full episode,last episode,latest,latest episode,new,news,preview,serial,star plus,tell,today,upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5EmZDnibdn0,Give Day 2017 School of Medicine,Description,1,0,38.5815696716;-121.494400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU7Pl_JfQ1g,Life Giving Life Part 1 25 2011,What does the say about and As the Ruach upon Pastor He him to reteach this subject that was taught last,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2w1dKmVOovM,5 SPECS ARE HERE WAN Show March 17 2017,Use offer code WAN to get 10 off your first purchase on Visit and enter WAN in the how,5652,381,49.1590995789;-122.927833557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O68JxWfEx1M,Booker T reunite before Raw Exclusive 17 2017,One of The Attitude most unusual tag one last run as Hall of Booker T the Raw announce team More ACTION on,6535,101,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pUnkDRuXVlA,MOST driven Military aircraft in the Short Documentary,A great video on the military aircraft The Tu95 95 name Bear is a large,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCMy_yLK7Ss,1st Round Duel1 Link True King Dinosaur,HANDSOME 16 2017 1st Round Duel1 Link True King Dinosaur,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0Ss2Tlxw9s,Stock footage in a uniform near the electricity transformer,Stock footage The group of and stand near the transformer of the electric power and discuss the computer our,0,0,,adobe stock,architect,architecture,builder,building,buy video,compare,construction,contractor,corporate,development,electricity,engineer,equipment,expert,footage,horizontal,industrial,industry,job,manager,occupation,outdoors,partnership,people,place,plan,pond5,profession,professional,project,protective,showing,stock,stock video,talking,team,teamwork,transformer,uniform,worker,workplace,,,,,,,,
NaxJOrSGJQ4,4th May 2017 Today Upcoming Twist Zee Latest News 2017,4th May 2017 Full Episode Zee 4 May 2017 Full Latest Episode 4th May 2017 On Location,68,4,,2017,4th may 2017,episode,full episode,kiss,last episode,latest,latest episode,love,may 4 day year,news,romance,romantic,serial,today,today episode,zee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z0wNq7BM_fs,10 Who Are Than Hulk Joker and Venom COMBINED,Ever wonder which Marvel and are more powerful than than Hulk Joker and Venom COMBINED With Teaser,2236,468,,comic,doctor,dragon ball,geek,grace,hulk,joker,mark,marvel,new 52,one punch man,super hero,superhero,superman,venom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJvTkcnJV5U,H,LINE,6,3,,beautiful,comedy,cute,girl,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rR_ctA6tze0,Call of duty Montage We made it,thanks for watching music congratulation by post,2,0,,montage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SvN_jZhUof8,Famous Entire Mall Following Him While,Subscribe,123,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca4tqAyf1E4,NAIL POLISH 2017,INTERNATIONAL ADOPTION,5,0,,adoption,baby,bicornuate uterus,choice motherhood,daily,donor,embryo adoption,family,infant,infertility,international adoption,mother,motherhood daily,private adoption,single mother choice,snowflake adoption,sperm donor,syndrome,syndrome adoption,trying conceive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2p-kkyLKpd4,Rang 4th May 2017 Upcoming Twist 2017,Rang 4th 2017 Full Today Episode Rang Full Latest Episode 4 May 2017 2017,4,1,,2017,4th may 2017,dev,fat,full episode,latest,may 4 day year,new show,rang,rang full episode,title song,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brNyxcamQ8E,3 TO BECOMING SUCCESSFUL IN LIFE GO ALL IN MESSAGE,Please watch RUNNING WITH THE MAXWELL Brown,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LjCaGA0pjEo,2nd May 2017 Upcoming Twist Colors Serial 2017,2nd May 2017 Full Today Episode Colors 2 may 2017 Full Episode Latest 2017,5,0,,2017,2nd may 2017,colors,episode,full episode,latest,location,new,preview,serial,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dy2-PwAfkg,North May Trigger Volcano And Destroy Itself,Yet another show of US military strength as the Massive Ordinance Air Blast aka mother of all or was unleashed for the first time on the of,1762,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kzfDrCG42HU,Everything Wrong With Green Light,I dont know who gave the green light on this video but they should have had us take a look at it first We could have saved them a lot of trouble Oh well,4848,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8QVKruPgl2g,A group of is an apology 316,MERCH Previous,52903,355,,funny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP6XmcR3_QQ,Peter the Death of Who The Graham Show,and also an interesting encounter with some in Berlin Subscribe for weekly,2478,19,,peter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6OGvKVXZ0B4,The 26000 3D printed 3D,The 26000 3D printed designed to withstand a ZOMBIE apocalypse are fully and can withstand any,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RgCRVdbIKzE,with Hafiz 3 Tech Tuts,question and answer session with Hafiz Follow me on me on Page,104,7,18.6836891174;79.5406723022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRAJxZNFL8A,NOW IT SENSE LOOK WHO HUSBAND WORKS FOR NO WONDER THEYRE KEEPING QUIET,Sub for more Joe for the Gateway Pundit Senior Fox News Correspondent revealed on that,5463,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RvdenRT_SA,Rolling Sky level 10 Castle in the Sky speed all,Rolling Sky level 10 Castle in the Sky speed all previously registered rolling sky level 10 Registered three as one Press time to move to that speed,70,18,,bonus candy,bonus illusion,bonus monody,deep space,ghost dance,kung fu,level,level 10,level 4,rolling sky,skin collection,speed,speed 150,speed 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xNqHJyerIgg,Love the way you lie copy,Copy of best song you want to hear Big fan of listen and watch this,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q2gDi7NYYSI,Are Sick Of You Saying Witch Hunt,A witch from 17thcentury that the term is being thrown around too loosely nowadays Subscribe To The Late Show Channel HERE,3213,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56NKmmOPTuo,Tha Problem Walk On,Official account for 2K Pro Am team Tha Problem,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlGIDIVLnO0,The Decision,With the ugly truth behind assassination revealed a torn how different her life and the country would be if she and Cyrus,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I-azZP8EKik,Regular Council 20170411,Regular Council on 11 2017 City Council in Canada 000101 In Camera Motion 000126 Adoption of,0,0,49.260832;-123.113962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlMMwyZ-h-U,2017 Ford F150,8885796576 Lance Ford Price 35575 Mileage 8 Trim Body Style Super Cab Color Magnetic Metallic Color,0,0,,2017,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1lSFczdXkew,Subway Would You VIDEO2017,Please watch Sunny Turns A Hot Nurse To Gym Sunny Hot Video 2017,0,0,37.09024;-95.71289,animation,bean,bean funny,ben,cartoon,cartoon network,comedy,entertainment television,funny,grey matter,preview,sab,serial,set,star plus,sunny hot,sunny hot scene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aCiHNqCT5o,Escape from how to slaughter with the M4A1,Keep our alive by supporting us on Twitch Get cheap by,314,20,,bluedrake42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OoZ75aetYTc,4th May 2017 Today Upcoming Twist in Zee Serial 2017,4th May 2017 Full Latest Episode Zee 4 May 2017 Full Today Episode Upcoming Twist in 2017,135,16,,2017,4th may 2017,episode,full episode,kiss,latest,latest episode,location,love,marriage,news,preview,romantic,serial,today,today episode,wedding,zee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K434Cz5Y0Vs,Citizenship choir,Inside we sing citizenship for them to feel part of their country and be strong enough to refuse any action against their country Growing peaceful,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfO1WTIXYLs,Sam Ultra Music Festival 2017 Main Stage FULL SET,WOW Main Stage at Ultra Music Festival That was amazing Hope you enjoy my set Let me know what you think and drop your below,7333,166,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFFeAsb6nDI,Constitution By Ana 1st Amendment Audit 1st Amendment Test,think our do not apply to them in Here are the and their And if you would like to call and let them know how you,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jG9BbAxCDsY,of Little LA Breast Cancer Test EXCLUSIVE 130 Tumor,19 Little LA star her breast cancer test exclusively with The The exclusive interview of a,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2nPOBM9J7U8,HUHMP3,MON DERNIER SON LA VERSION SUR MON PRODUCER TYPE SORRY I DIDNT ASK YOU,71749,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jB3RLeVqaak,All in One Day of Tomorrow IT Center,In the next few 5G will fundamentally transform our us a society and environment where everything is and more connected,0,0,,big data,center,cloud,computer,computer technology,data,e7intel,technology information,technology solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kjJJw43u9PY,Left Voice Interview with Post,We spoke with Post about Trump and the movement the the Left the growth of the the Revolution and more,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GlKPCv29ISM,Balloon Playhouse crazy,They were building the tent playhouse and play with balloon and try to pop all the balloon because the balloon took all their spot balloon got mad that how is the,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pXDJxxD4TUk,Residential for sale 1213 Prater Lane 29689,Listing Site Property Site Convenient to I85 and 24 Really cool very,0,0,,real estate,residential,sale,virtual tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iXdSRGYyI3A,The Try Play Rocket League,This is the Try as youve never seen them before Check out more awesome at GET MORE,25678,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDg8-KydSkk,The Voice 2017 Battle Hanna Eyre Brook Try,Hanna Eyre and Brook sing Try in the battle and Hanna to the on Team Get The Voice Official,12069,223,,battle,blake,team,team blake,voice,voice 2017,voice new season,voice season 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh3yhLcDJjI,Central Independent Television 1983,Special thanks to Eric S for this From a 1983 episode of World I do not own anything in this video all content to their respective,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L4YG9f6FVPI,Chief of Staff Other House Committee Likely Over,Please watch Ann Why it Hate Speech to Keep Telling Me How Are Going to Vote,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlkc4aZncNo,Bret on the new health care bill and North,Special Report Host Bret in on President push for health care reform and the rising between the US and North,13,0,,news,special,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9CT2I3Qth4,Why tax cut plan is,and for Tax Reform President discuss whether President corporate tax plan will be within,8,5,,fox business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F5KAWwGvahU,Light Piano Music Composition by,Relax and let your drift with these piano In this piece develop naturally as opposed to by design which is why I like this,0,0,,original composition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5IigzbtVBqQ,10 Amazing That Cant Be,top 10 mysterious science that cant explain Subscribe to our channel For copyright please contact us at,6226,512,,alien,empire,fallen angel,fossil,japan,sea anomaly,ugly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iIi-ipGK4vw,Next Space Exploration 360,Space exploration is the ongoing discovery and exploration of celestial in outer space by of continuously and growing space,0,0,,360,360 live,360 video,astronomy,earth,exploration,exploration space,footage,live,moon,place,science,science documentary,science fair,space,voyager 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8Zmyf4AbCf8,Corporate Democrat Wall Street Backed Sanders,Read More At,2382,39,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ozzO7iP5KTA,Needs To Go Full Episode Part 03,Welcome to channel Cute no 1 Thank you for watching Please Like and share to the channel for free,0,0,51.51562;-0.03174,cartoon,needs go,needs go full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDtJwwvpZuA,International Conference on Health and Medicine,Present Diabetes as a presentation of ectopic secretion secondary to an Adenocarcinoma of the Lung Hospital Kent During on,0,0,,conference,global academic research institute,international scientific research conference organizer,mice tourism,scientific research conference,sri mice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZ9jcrmKnLo,THE Trailer 2017 Justice Teenage Comedy Movie,THE Trailer 2017 Justice Teenage Comedy Movie 2017 Vision Subscribe HERE and NOW The,458,65,,2017,movie,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jBk_iHzKz_8,A CHARACTER TRY NOT TO LAUGH At ULTIMATE COMPILATION REACTION,Thanks for Tuning In Follow her all social Get 2 Million Together Full ORIGINAL video,12582,430,,funny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qy0cfKApn5A,Tiger Shroff Hot Dance With At Channel Launch,Tiger Shroff Hot Dance With At Channel Launch Check Out the video know more To Find more Exclusive Click On the Subscribe Button,0,0,,tiger shroff,tiger shroff dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCmNPRJkj9c,Needle from Finger Surgery Medical,Meta Seven from Meta Seven from In this video a needle from a,67,8,29.7604293823;-95.3697967529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JZsMtF1_dFQ,THE WITH ILLEGAL GOING LEGIT OFF OF ILLEGAL PROCEEDS MINISTER JAP,SUBSCRIBE TO ALL MY NEW CHANNEL FOR THE LATEST AND NEWS ALL MY IF,296,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0h9SAGuOD3A,Abandoned,With production of Sweet underway the feud is when of a new producer on the project In an unguarded moment,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zgoIHCE1k-0,Money Corruption in,Days after Shell admitted to dealing with a money launderer Economic Financial Commission stepped up its investigation into,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zdGQJWnph8w,City Season 1Ep3Thief,Today video is Cat and she is trying to think of who she should steal from because Batman is dealing with the Joker right now Please Follow my social,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YRKY3hLNZZQ,Trump seen to give stern warning to North with,Now to what may have touched the nerve of North leader Kim The United a gigantic,222,40,,news,north,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UYSn0FqRKQ,Molly Classic Collection 5,Enjoy another stunning assortment of your Molly as by your Subscribe for more Molly S1E2 Aunt,105,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umge6h_ZQN0,The Media for Presidential Trump Again The Daily Show,The media Trump for coming across as presidential in his first speech in front of Congress but it was all just a performance Watch,29436,812,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u-qDApMaaAo,Port Authority PATH Journal Square to,Since at least 2012 or 2013 the Port Authority more commonly known as PATH been my main mode of transportation to New York City,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4vcT-FxPXnI,Rain Shower Sound With Street Light,All in our channel are produced in 1080p format Thus be definitely able to appreciate these in the depth and variety they boast,1,0,,forest rain sound,gentle rain,rain roof,rain shower,rain shower sound,rain sound,rainy,sound,thunderstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0gauRJ7Nfo,BOSS FIT TO OVAL FACE,Eye Glasses channel is striving to provide you a latest range of EYE GLASSES Keep watching channel to get update information about how to prevent your,0,0,39.8596191406;-89.2518692017,beauty,best face shape,best glasses,best men,cheap,control 80,decide,fashion grinding,funny,glasses,glasses worth,lens,look,look smart glasses,make,men,miss universe 2017,pick best glasses face shape,prescription,remove scratches glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qO7Q9rPBb6Q,Sa 4th May 2017 Today Upcoming Twist Zee Sa Serial News 2017,Sa 4th May 2017 Full Today Episode Zee Sa 4 May 2017 Full Latest Episode 4th May 2017 Sa Latest News 2017,11,3,,2017,4th may 2017,drama,episode,fat,full episode,latest,may 4 day year,new,news,preview,sa,sa full episode,sa last episode,sa serial,sa today episode,sa zee,serial,today,upcoming,wo sa,zee sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MlXhbl3Y4Dk,WHAT TO EXPECT ON MY CHANNEL,Hi there Thanks for stopping by at my channel at The Exploring My name it already I am a and I exploring and,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bLFNCB2h6Ks,Residential for sale 20 South ANN ST MOBILE AL 36604,Listing Site Property Site Fall in love with the character and charm of this,0,0,,real estate,residential,sale,virtual tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rMLz8aF_y7M,44,170502,0,0,,21,46,girl,nhk100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oXO8FCu_qVc,WHY I miss CLICK THE LINK AT THE END OF THIS VIDEO I AM,We are on Make confidential to support our work so we can do more Just click here or for a one time,853,11,,black mob violence,black white crime,colin,dont make black angry,white girl bleed lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I-Fgpl3tZG8,Se 4th May 2017 Latest Twist Colors Se Serial Today News,Se 4th May 2017 Full Latest Episode Colors 2017 Se 4 May 2017 Full Today Episode Colors Se 4th May 2017 Upcoming,0,0,,2017,colors,episode,full episode,latest,latest news,location,news,preview,romantic,se,se 4th may 2017,se colors,se today episode,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aKx94tKSs_A,AMATEUR VIDEO The Henry the Octopus Live 1994,Original video this from Under Section 107 of the Copyright Act 1976 allowance is made for fair,3,0,,video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLehC4dVxsM,Whisper,Got lazy in the middle of it Thumbnail and Motivation from for the man,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
